formatted_date,articles,sentiment
2023-08-01,1,-1
2023-08-02,3,-1
2023-08-03,1,-1
2023-08-04,1,1
2023-08-07,3,3
2023-08-08,11,-7
2023-08-09,3,3
2023-08-14,3,3
2023-08-15,1,1
2023-08-17,1,-1
2023-08-22,1,-1
2023-08-23,1,-1
2023-08-29,1,1
2023-08-31,1,1
2023-09-04,1,-1
2023-09-13,2,0
2023-09-18,1,-1
2023-09-19,1,-1
2023-09-20,4,0
2023-09-21,1,1
2023-09-22,1,-1
2023-09-24,1,-1
2023-09-28,1,-1
2023-10-02,3,1
2023-10-03,1,1
2023-10-04,1,-1
2023-10-05,1,1
2023-10-06,1,-1
2023-10-10,2,0
2023-10-11,1,1
2023-10-12,1,1
2023-10-16,1,-1
2023-10-24,1,1
2023-10-25,1,-1
2023-10-27,1,1
2023-10-30,2,0
2023-10-31,1,-1
2023-11-01,1,1
2023-11-07,4,-2
2023-11-08,4,-2
2023-11-09,2,0
2023-11-10,3,-3
2023-11-13,1,1
2023-11-14,2,0
2023-11-16,3,-3
2023-11-17,1,-1
2023-11-19,2,2
2023-11-20,2,-2
2023-11-21,1,-1
2023-11-28,1,-1
2023-12-01,2,-2
2023-12-04,2,0
2023-12-08,1,1
2023-12-10,1,1
2023-12-14,1,1
2023-12-19,1,-1
2023-12-20,1,-1
2023-12-22,1,-1
2023-12-25,1,-1
2023-12-29,1,-1
2024-01-01,1,-1
2024-01-04,3,-1
2024-01-09,1,-1
2024-01-10,1,1
2024-01-11,1,-1
2024-01-12,1,-1
2024-01-16,1,-1
2024-01-17,2,2
2024-01-18,6,-6
2024-01-24,1,-1
2024-01-25,2,0
2024-01-26,7,3
2024-01-29,4,0
2024-02-01,1,-1
2024-02-05,29,-13
2024-02-06,1,-1
2024-02-07,1,1
2024-02-09,1,-1
2024-02-13,1,-1
2024-02-15,2,-2
2024-02-23,1,-1
2024-02-26,5,1
2024-02-27,12,-2
2024-02-28,1,1
2024-02-29,2,0
2024-03-01,2,-2
2024-03-07,2,0
2024-03-11,1,-1
2024-03-13,1,1
2024-03-15,1,-1
2024-03-18,1,1
2024-03-28,1,1
2024-04-02,2,-2
2024-04-04,1,1
2024-04-05,2,0
2024-04-08,2,0
2024-04-11,1,1
2024-04-12,1,-1
2024-04-18,2,-2
2024-04-26,1,-1
2024-04-30,1,1
2024-05-01,1,-1
2024-05-06,4,2
2024-05-07,14,0
2024-05-08,5,-3
2024-05-10,1,1
2024-05-14,1,1
2024-05-21,1,-1
2024-05-22,1,-1
2024-05-23,1,1
2024-05-30,5,3
2024-06-11,1,1
2024-06-14,1,1
2024-06-27,1,1
2024-07-01,1,1
2024-07-03,1,1
2024-07-04,1,1
2024-07-11,1,-1
2024-07-15,1,-1
2024-07-17,1,1
2024-07-19,1,-1
2024-07-22,3,-3
