formatted_date,articles,sentiment
2023-08-02,1,1
2023-08-03,1,-1
2023-08-08,1,1
2023-08-09,3,-1
2023-08-10,5,-1
2023-08-11,3,-1
2023-08-12,1,-1
2023-08-13,1,-1
2023-08-14,4,2
2023-08-15,3,3
2023-08-17,1,-1
2023-08-21,1,1
2023-08-25,1,-1
2023-08-28,3,-3
2023-08-29,2,-2
2023-09-06,2,-2
2023-09-11,1,1
2023-09-15,1,1
2023-09-27,1,-1
2023-10-02,1,1
2023-10-03,1,-1
2023-10-09,3,-1
2023-10-10,2,2
2023-10-19,1,1
2023-10-20,1,-1
2023-10-22,3,1
2023-10-23,3,1
2023-10-24,1,1
2023-10-27,2,2
2023-11-01,1,-1
2023-11-02,1,-1
2023-11-07,2,0
2023-11-08,4,0
2023-11-09,6,-6
2023-11-10,3,-3
2023-11-13,2,0
2023-11-16,2,2
2023-11-19,2,-2
2023-11-21,1,-1
2023-11-24,1,-1
2023-11-27,1,1
2023-11-28,1,-1
2023-12-05,1,-1
2023-12-12,1,-1
2023-12-15,1,1
2023-12-19,1,1
2023-12-28,1,1
2024-01-07,1,1
2024-01-09,1,-1
2024-01-23,1,1
2024-01-24,1,1
2024-01-26,1,1
2024-01-27,1,1
2024-01-30,2,0
2024-02-01,1,1
2024-02-02,1,-1
2024-02-05,1,-1
2024-02-07,1,1
2024-02-08,2,0
2024-02-09,3,3
2024-02-10,8,-8
2024-02-13,1,-1
2024-02-20,1,1
2024-02-21,1,-1
2024-02-22,1,-1
2024-02-28,7,-1
2024-02-29,9,1
2024-03-01,11,-9
2024-03-02,1,-1
2024-03-03,3,1
2024-03-04,5,1
2024-03-06,1,1
2024-03-07,1,-1
2024-03-11,1,-1
2024-03-17,1,1
2024-03-28,3,1
2024-03-29,1,1
2024-04-03,2,2
2024-04-14,1,-1
2024-04-16,2,0
2024-04-17,1,-1
2024-04-21,1,1
2024-04-22,4,4
2024-04-23,1,1
2024-04-24,2,2
2024-04-25,1,1
2024-04-26,1,-1
2024-04-29,1,1
2024-04-30,1,-1
2024-05-03,1,-1
2024-05-07,2,0
2024-05-08,7,-1
2024-05-09,5,-1
2024-05-10,3,1
2024-05-11,1,-1
2024-05-12,1,-1
2024-05-13,2,-2
2024-05-16,1,-1
2024-05-20,2,-2
2024-05-24,1,-1
2024-05-28,1,1
2024-05-29,2,0
2024-06-17,3,3
2024-06-25,1,1
2024-06-26,2,0
2024-06-27,2,-2
2024-07-01,1,1
2024-07-09,1,-1
2024-07-18,1,-1
2024-07-23,1,-1
2024-07-25,1,1
